voivo,county,district,school_type,min_ratio,max_ratio,avg_ratio
2,22,2,Przedszkole,10.545454545454545,10.545454545454545,10.545454545454545
2,22,2,Szkoła podstawowa,4.411764705882353,10.205882352941176,6.739530812324929
2,22,3,Gimnazjum,3.3333333333333335,7.75,5.541666666666667
2,22,3,Liceum ogólnokształcące,2.111111111111111,11.555555555555555,7.152777777777779
2,22,3,Przedszkole,5.285714285714286,10.125,8.592912087912087
2,22,3,Szkoła podstawowa,1.2857142857142858,12.348837209302326,6.770903218772495
2,22,3,Technikum,8.657142857142857,9.461538461538462,9.05934065934066
2,23,1,Przedszkole,4.5,16.0,9.686125541125541
2,23,1,Szkoła podstawowa,5.914285714285715,9.921052631578947,8.669169961718197
2,23,2,Gimnazjum,7.75,7.75,7.75
2,23,2,Liceum ogólnokształcące,6.625,6.625,6.625
2,23,2,Przedszkole,6.5,15.833333333333334,10.866200970746426
2,23,2,Szkoła podstawowa,3.9615384615384617,12.009803921568627,8.913397078880513
2,23,3,Szkoła podstawowa,10.342857142857143,10.342857142857143,10.342857142857143
2,23,4,Przedszkole,8.75,21.333333333333332,13.528253236778582
2,23,4,Szkoła podstawowa,0.5714285714285714,54.0,13.543331587576215
2,23,5,Liceum ogólnokształcące,1.0,1.0,1.0
2,23,5,Przedszkole,3.3333333333333335,12.0,9.206205633447013
2,23,5,Szkoła podstawowa,2.65,10.071428571428571,7.360342601344596
2,23,5,Technikum,6.622222222222222,6.622222222222222,6.622222222222222
2,23,6,Przedszkole,10.545454545454545,10.545454545454545,10.545454545454545
2,23,6,Szkoła podstawowa,8.842105263157896,8.842105263157896,8.842105263157896
2,23,7,Liceum ogólnokształcące,7.75,7.75,7.75
2,23,7,Przedszkole,11.25,11.25,11.25
2,23,7,Szkoła podstawowa,4.88,9.5,6.828525252525251
2,23,7,Technikum,3.0,3.0,3.0
2,23,8,Przedszkole,3.375,15.25,8.242997557997557
2,23,8,Szkoła podstawowa,6.126984126984127,8.333333333333334,7.442795937361154
2,23,9,Gimnazjum,3.8333333333333335,3.8333333333333335,3.8333333333333335
2,23,9,Przedszkole,8.4,18.0,11.60392156862745
2,23,9,Szkoła podstawowa,3.0,8.781818181818181,5.830115649246084
2,24,1,Gimnazjum,1.3333333333333333,5.833333333333333,3.583333333333333
2,24,1,Przedszkole,8.666666666666666,12.8,10.733333333333334
2,24,1,Szkoła podstawowa,1.6666666666666667,10.689655172413794,6.17816091954023
2,24,2,Przedszkole,11.571428571428571,11.571428571428571,11.571428571428571
2,24,2,Szkoła podstawowa,9.346153846153847,9.346153846153847,9.346153846153847
2,24,3,Przedszkole,9.125,11.25,10.1875
2,24,3,Szkoła podstawowa,7.52,9.75609756097561,8.638048780487804
2,24,4,Przedszkole,5.333333333333333,18.0,12.527777777777777
2,24,4,Szkoła podstawowa,4.617021276595745,4.617021276595745,4.617021276595745
2,24,5,Gimnazjum,2.9375,8.0,5.050595238095238
2,24,5,Liceum ogólnokształcące,3.0,11.548387096774194,7.182795698924731
2,24,5,Przedszkole,5.8,17.0,9.183653127917832
2,24,5,Szkoła podstawowa,4.476190476190476,9.5625,7.424678330928331
2,24,5,Technikum,9.75,9.75,9.75
2,24,6,Liceum ogólnokształcące,3.7777777777777777,7.882352941176471,5.830065359477125
2,24,6,Przedszkole,7.0,11.222222222222221,9.20138888888889
2,24,6,Szkoła podstawowa,1.25,8.313725490196079,5.419049468782371
2,24,6,Technikum,7.961538461538462,7.961538461538462,7.961538461538462
2,24,7,Przedszkole,8.0,15.5,11.75
2,24,7,Szkoła podstawowa,9.242424242424242,9.242424242424242,9.242424242424242
2,25,1,Przedszkole,11.363636363636363,11.363636363636363,11.363636363636363
2,25,1,Szkoła podstawowa,9.0,9.0,9.0
2,25,2,Liceum ogólnokształcące,1.0,35.0,11.65891514500537
2,25,2,Przedszkole,2.2,18.8,9.6160600083677
2,25,2,Szkoła podstawowa,1.6153846153846154,11.2,6.105679129723394
2,25,2,Technikum,7.508474576271187,9.068181818181818,8.288328197226502
2,25,3,Gimnazjum,0.4666666666666667,0.4666666666666667,0.4666666666666667
2,25,3,Liceum ogólnokształcące,4.142857142857143,9.5,6.821428571428571
2,25,3,Przedszkole,4.714285714285714,11.714285714285714,7.898934837092732
2,25,3,Szkoła podstawowa,4.809523809523809,8.88888888888889,6.929352413250466
2,25,3,Technikum,9.35,9.35,9.35
2,25,4,Przedszkole,9.785714285714286,9.785714285714286,9.785714285714286
2,25,4,Szkoła podstawowa,5.157894736842105,8.134615384615385,6.167678812415654
2,25,5,Przedszkole,11.2,11.2,11.2
2,25,5,Szkoła podstawowa,6.5,7.578947368421052,7.039473684210526
2,25,6,Przedszkole,7.777777777777778,30.0,18.925925925925927
2,25,6,Szkoła podstawowa,6.972222222222222,8.947368421052632,7.7398635477582856
2,25,7,Przedszkole,6.785714285714286,12.0,9.392857142857142
2,25,7,Szkoła podstawowa,4.894736842105263,7.76,6.403963241436925
2,26,1,Przedszkole,10.777777777777779,10.777777777777779,10.777777777777779
2,26,1,Szkoła podstawowa,9.862068965517242,9.862068965517242,9.862068965517242
2,26,2,Gimnazjum,7.857142857142857,7.857142857142857,7.857142857142857
2,26,2,Liceum ogólnokształcące,5.608695652173913,10.5,8.647342995169083
2,26,2,Przedszkole,4.0,12.0,7.49570707070707
2,26,2,Szkoła podstawowa,9.842105263157896,10.695652173913043,10.268878718535468
2,26,2,Technikum,10.208333333333334,10.208333333333334,10.208333333333334
2,26,3,Przedszkole,7.0,7.0,7.0
2,26,3,Szkoła podstawowa,2.3076923076923075,6.208333333333333,4.485734037204625
2,26,4,Przedszkole,10.181818181818182,10.181818181818182,10.181818181818182
2,26,4,Szkoła podstawowa,4.956521739130435,10.588235294117647,7.5315856777493595
2,26,5,Przedszkole,9.222222222222221,9.222222222222221,9.222222222222221
2,26,5,Szkoła podstawowa,3.0,8.594594594594595,4.7986486486486495
2,26,6,Gimnazjum,1.1818181818181819,1.1818181818181819,1.1818181818181819
2,26,6,Szkoła podstawowa,0.4,10.515151515151516,6.579864433811802
2,61,1,Gimnazjum,4.928571428571429,10.545454545454545,7.333784271284271
2,61,1,Liceum ogólnokształcące,0.5833333333333334,80.33333333333333,13.870159430587238
2,61,1,Przedszkole,4.6,17.833333333333332,10.487849760468809
2,61,1,Szkoła podstawowa,1.8181818181818181,10.25,7.659900052866727
2,61,1,Technikum,1.5,10.4,6.727540091271618
2,62,1,Gimnazjum,1.5,10.0,3.96474358974359
2,62,1,Liceum ogólnokształcące,1.608695652173913,143.66666666666666,20.147647135066936
2,62,1,Przedszkole,2.125,24.2,9.571940381555768
2,62,1,Szkoła podstawowa,1.0625,13.65,8.72374561456589
2,62,1,Technikum,2.8,13.11111111111111,8.205174316330503
2,64,1,Gimnazjum,0.13333333333333333,14.0,5.347383733631794
2,64,1,Liceum ogólnokształcące,0.6428571428571429,43.25,9.331310783531723
2,64,1,Przedszkole,0.6666666666666666,30.666666666666668,8.879579633210694
2,64,1,Szkoła podstawowa,1.1666666666666667,19.714285714285715,7.138037760999004
2,64,1,Technikum,1.1111111111111112,10.88888888888889,6.629186686941895
2,65,1,Gimnazjum,0.8,0.8,0.8
2,65,1,Liceum ogólnokształcące,0.8,63.333333333333336,12.217366517663127
2,65,1,Przedszkole,4.0,50.0,16.80487373737374
2,65,1,Szkoła podstawowa,2.753623188405797,15.03125,9.69703962776174
2,65,1,Technikum,2.25,11.018181818181818,7.879808427897489
4,1,1,Gimnazjum,4.666666666666667,4.666666666666667,4.666666666666667
4,1,1,Liceum ogólnokształcące,5.4,8.5,6.633333333333333
4,1,1,Przedszkole,1.0,16.4,9.446296296296296
4,1,1,Szkoła podstawowa,2.276595744680851,11.339622641509434,7.182859868656415
4,1,1,Technikum,4.571428571428571,10.727272727272727,7.282106782106783
4,1,2,Gimnazjum,1.6153846153846154,1.6153846153846154,1.6153846153846154
4,1,2,Liceum ogólnokształcące,4.5,6.9411764705882355,5.720588235294118
4,1,2,Przedszkole,6.642857142857143,9.2,8.264285714285716
4,1,2,Szkoła podstawowa,8.941176470588236,9.227272727272727,9.084224598930481
4,1,3,Liceum ogólnokształcące,20.5,20.5,20.5
4,1,3,Przedszkole,4.833333333333333,4.833333333333333,4.833333333333333
4,1,3,Szkoła podstawowa,3.9375,3.9375,3.9375
4,1,4,Przedszkole,8.666666666666666,8.666666666666666,8.666666666666666
4,1,4,Szkoła podstawowa,3.772727272727273,8.64864864864865,4.996148172618761
4,1,5,Przedszkole,10.5,10.5,10.5
4,1,5,Szkoła podstawowa,9.980392156862745,9.980392156862745,9.980392156862745
4,1,6,Przedszkole,10.0,10.0,10.0
4,1,6,Szkoła podstawowa,4.0588235294117645,8.277777777777779,6.112200435729847
4,1,7,Przedszkole,9.88888888888889,9.88888888888889,9.88888888888889
4,1,7,Szkoła podstawowa,7.111111111111111,7.111111111111111,7.111111111111111
4,1,8,Przedszkole,8.333333333333334,10.375,9.354166666666668
4,1,8,Szkoła podstawowa,5.0,9.541666666666666,7.313888888888889
4,1,9,Gimnazjum,7.25,7.25,7.25
4,1,9,Przedszkole,9.5,9.5,9.5
4,1,9,Szkoła podstawowa,2.3846153846153846,7.285714285714286,4.99010989010989
4,2,1,Gimnazjum,1.5,14.333333333333334,9.123931623931623
4,2,1,Liceum ogólnokształcące,7.344262295081967,15.625,11.51476343210128
4,2,1,Przedszkole,1.1818181818181819,13.666666666666666,8.61010626202442
4,2,1,Szkoła podstawowa,1.8888888888888888,11.514285714285714,9.219072077415168
4,2,1,Technikum,13.238095238095237,14.06060606060606,13.649350649350648
4,2,2,Szkoła podstawowa,4.8,8.931034482758621,7.702318007662835
4,2,3,Przedszkole,6.5,10.0,8.0
4,2,3,Szkoła podstawowa,7.142857142857143,9.851851851851851,8.41490299823633
4,2,4,Gimnazjum,3.375,3.375,3.375
4,2,4,Szkoła podstawowa,5.1,8.678571428571429,7.018783068783069
4,2,5,Gimnazjum,1.375,1.375,1.375
4,2,5,Liceum ogólnokształcące,1.1428571428571428,1.1428571428571428,1.1428571428571428
4,2,5,Przedszkole,8.0,8.0,8.0
4,2,5,Szkoła podstawowa,4.761904761904762,7.617647058823529,6.1906198376786605
4,2,6,Przedszkole,9.3,9.3,9.3
4,2,6,Szkoła podstawowa,7.866666666666666,8.92,8.393333333333333
4,2,7,Liceum ogólnokształcące,8.0,9.5,8.75
4,2,7,Przedszkole,8.0,11.714285714285714,9.857142857142858
4,2,7,Szkoła podstawowa,3.4285714285714284,10.137931034482758,7.331691297208537
4,2,7,Technikum,9.142857142857142,9.142857142857142,9.142857142857142
4,2,8,Szkoła podstawowa,6.0,9.909090909090908,7.954545454545454
4,2,9,Gimnazjum,3.3684210526315788,3.3684210526315788,3.3684210526315788
4,2,9,Szkoła podstawowa,6.611111111111111,8.6875,7.649305555555555
4,2,10,Gimnazjum,22.0,23.0,22.5
4,2,10,Przedszkole,9.8,11.0,10.4
4,2,10,Szkoła podstawowa,9.428571428571429,9.642857142857142,9.535714285714285
4,3,1,Przedszkole,6.666666666666667,9.5,8.132981601731602
4,3,1,Szkoła podstawowa,3.1333333333333333,9.573033707865168,6.975267117742855
4,3,2,Przedszkole,5.863636363636363,7.375,6.773989898989899
4,3,2,Szkoła podstawowa,5.92,6.393939393939394,6.19643390425999
4,3,3,Liceum ogólnokształcące,3.5,3.5,3.5
4,3,3,Przedszkole,7.0,9.625,8.341666666666667
4,3,3,Szkoła podstawowa,4.52,9.0,6.735902884451272
4,3,3,Technikum,7.0,7.0,7.0
4,3,4,Gimnazjum,1.2666666666666666,1.8333333333333333,1.5499999999999998
4,3,4,Liceum ogólnokształcące,6.043478260869565,10.6,8.321739130434782
4,3,4,Przedszkole,5.7272727272727275,13.875,9.620806277056277
4,3,4,Szkoła podstawowa,0.6923076923076923,13.109375,7.558784791597292
4,3,4,Technikum,8.28,8.28,8.28
4,3,5,Przedszkole,6.5,9.526315789473685,8.129984051036683
4,3,5,Szkoła podstawowa,8.303571428571429,9.24074074074074,8.772156084656086
4,3,6,Przedszkole,5.5,12.5,9.05648148148148
4,3,6,Szkoła podstawowa,6.966666666666667,11.25974025974026,9.022083517735693
4,3,7,Szkoła podstawowa,5.761904761904762,10.25,8.163398692810457
4,3,8,Gimnazjum,4.25,4.25,4.25
4,3,8,Liceum ogólnokształcące,21.666666666666668,27.5,24.583333333333336
4,3,8,Przedszkole,4.666666666666667,12.923076923076923,9.19029304029304
4,3,8,Szkoła podstawowa,10.070175438596491,11.645569620253164,10.857872529424828
4,3,8,Technikum,11.5,11.5,11.5
4,4,1,Liceum ogólnokształcące,2.4827586206896552,10.56,6.847586206896552
4,4,1,Przedszkole,7.8,25.5,17.180833333333332
4,4,1,Szkoła podstawowa,2.909090909090909,10.014925373134329,7.8435040705563095
4,4,1,Technikum,5.095238095238095,11.733333333333333,8.414285714285715
4,4,2,Szkoła podstawowa,6.444444444444445,9.625,8.136408730158731
4,4,3,Przedszkole,3.111111111111111,3.111111111111111,3.111111111111111
4,4,3,Szkoła podstawowa,3.15,9.935483870967742,5.605299539170506
4,4,4,Przedszkole,10.8,10.8,10.8
4,4,4,Szkoła podstawowa,9.470588235294118,10.441176470588236,9.955882352941178
4,4,5,Szkoła podstawowa,5.9,9.176470588235293,7.4754901960784315
4,4,6,Szkoła podstawowa,3.2777777777777777,8.068965517241379,6.032247765006385
4,4,6,Technikum,7.051282051282051,7.051282051282051,7.051282051282051
4,4,7,Gimnazjum,12.0,12.0,12.0
4,4,7,Liceum ogólnokształcące,6.166666666666667,6.166666666666667,6.166666666666667
4,4,7,Przedszkole,4.222222222222222,15.916666666666666,9.787037037037036
4,4,7,Szkoła podstawowa,3.1363636363636362,11.225,6.123674242424242
4,5,1,Gimnazjum,2.235294117647059,2.4,2.317647058823529
4,5,1,Liceum ogólnokształcące,7.1,34.0,16.15679012345679
4,5,1,Przedszkole,7.0,20.0,13.033333333333333
4,5,1,Szkoła podstawowa,1.7272727272727273,11.211764705882352,7.541583906289787
4,5,1,Technikum,9.2,19.90909090909091,14.554545454545455
4,5,2,Szkoła podstawowa,6.857142857142857,8.294117647058824,7.57563025210084
4,5,3,Gimnazjum,11.2,11.2,11.2
4,5,3,Przedszkole,3.0,9.285714285714286,7.657142857142857
4,5,3,Szkoła podstawowa,2.0,7.166666666666667,4.896017099024618
4,5,4,Liceum ogólnokształcące,9.0,9.0,9.0
4,5,4,Przedszkole,7.666666666666667,9.666666666666666,8.666666666666666
4,5,4,Szkoła podstawowa,5.0,10.727272727272727,8.15280583613917
4,5,4,Technikum,7.923076923076923,7.923076923076923,7.923076923076923
4,5,5,Gimnazjum,13.333333333333334,13.333333333333334,13.333333333333334
4,5,5,Przedszkole,11.125,18.0,14.5625
4,5,5,Szkoła podstawowa,2.3333333333333335,8.12,5.621699346405229
4,5,6,Przedszkole,13.666666666666666,13.666666666666666,13.666666666666666
4,5,6,Szkoła podstawowa,3.736842105263158,10.166666666666666,7.3946271929824565
4,6,1,Przedszkole,8.333333333333334,25.0,16.666666666666668
4,6,1,Szkoła podstawowa,3.4,8.875,6.338778524265871
4,6,2,Przedszkole,7.5,7.5,7.5
4,6,2,Szkoła podstawowa,3.111111111111111,8.0625,4.9281783625730995
4,6,3,Gimnazjum,2.0,2.0,2.0
4,6,3,Liceum ogólnokształcące,5.0,11.0,8.0
4,6,3,Przedszkole,14.142857142857142,14.142857142857142,14.142857142857142
4,6,3,Szkoła podstawowa,3.869565217391304,10.72340425531915,6.609726962015149
4,6,3,Technikum,6.222222222222222,6.222222222222222,6.222222222222222
4,6,4,Przedszkole,13.181818181818182,13.181818181818182,13.181818181818182
4,6,4,Szkoła podstawowa,11.136363636363637,11.136363636363637,11.136363636363637
4,6,5,Gimnazjum,3.1666666666666665,3.1666666666666665,3.1666666666666665
4,6,5,Przedszkole,9.8,9.8,9.8
4,6,5,Szkoła podstawowa,3.1923076923076925,7.2,4.597435897435897
4,6,6,Przedszkole,8.25,8.25,8.25
4,6,6,Szkoła podstawowa,4.555555555555555,9.736842105263158,6.746016081871344
4,7,1,Liceum ogólnokształcące,3.68,58.0,16.364528465720326
4,7,1,Przedszkole,3.08,13.0,9.165669717883432
4,7,1,Szkoła podstawowa,2.15,78.0,12.595477285635305
4,7,1,Technikum,1.0,10.978260869565217,6.901758117658739
4,7,2,Szkoła podstawowa,5.95,8.258064516129032,7.044706187511791
4,7,3,Liceum ogólnokształcące,4.5,4.5,4.5
4,7,3,Przedszkole,3.6666666666666665,13.8,7.48888888888889
4,7,3,Szkoła podstawowa,3.8666666666666667,8.875,6.251825675988652
4,7,4,Przedszkole,7.333333333333333,7.333333333333333,7.333333333333333
4,7,4,Szkoła podstawowa,5.222222222222222,7.266666666666667,6.057602944559466
4,7,5,Gimnazjum,6.7368421052631575,6.7368421052631575,6.7368421052631575
4,7,5,Liceum ogólnokształcące,9.0,9.0,9.0
4,7,5,Przedszkole,8.235294117647058,11.75,10.32843137254902
4,7,5,Szkoła podstawowa,7.0588235294117645,10.680555555555555,9.17013888888889
4,7,6,Gimnazjum,11.0,14.4,12.7
4,7,6,Liceum ogólnokształcące,5.0,13.428571428571429,10.142857142857144
4,7,6,Przedszkole,9.8,12.727272727272727,11.263636363636364
4,7,6,Szkoła podstawowa,4.9,12.085106382978724,7.86314345783106
4,7,6,Technikum,4.576923076923077,10.11111111111111,7.344017094017094
4,7,7,Liceum ogólnokształcące,6.2105263157894735,6.2105263157894735,6.2105263157894735
4,7,7,Przedszkole,9.6,12.5,10.588888888888889
4,7,7,Szkoła podstawowa,7.366666666666666,9.914893617021276,8.368363231817549
4,7,7,Technikum,5.578947368421052,5.578947368421052,5.578947368421052
4,7,8,Przedszkole,16.0,16.0,16.0
4,7,8,Szkoła podstawowa,5.666666666666667,9.692307692307692,6.936410256410257
4,7,9,Przedszkole,11.5,12.5,12.0
4,7,9,Szkoła podstawowa,2.413793103448276,10.305084745762711,6.435969462302747
4,8,1,Gimnazjum,4.65,4.65,4.65
4,8,1,Liceum ogólnokształcące,2.7777777777777777,10.5,7.575396825396826
4,8,1,Przedszkole,7.666666666666667,13.88888888888889,10.027777777777779
4,8,1,Szkoła podstawowa,1.5555555555555556,10.026315789473685,6.166943191311613
4,8,1,Technikum,8.590909090909092,8.590909090909092,8.590909090909092
4,8,2,Gimnazjum,1.9333333333333333,1.9333333333333333,1.9333333333333333
4,8,2,Przedszkole,6.25,6.25,6.25
4,8,2,Szkoła podstawowa,7.852941176470588,7.852941176470588,7.852941176470588
4,8,3,Przedszkole,14.666666666666666,14.666666666666666,14.666666666666666
4,8,3,Szkoła podstawowa,1.7692307692307692,11.615384615384615,5.711538461538461
4,8,4,Przedszkole,5.555555555555555,12.0,8.246031746031747
4,8,4,Szkoła podstawowa,2.789473684210526,8.8,6.722002120686331
4,8,4,Technikum,2.608695652173913,2.608695652173913,2.608695652173913
4,8,5,Przedszkole,7.1,15.5,10.086666666666668
4,8,5,Szkoła podstawowa,4.222222222222222,6.46875,5.103721316425121
4,8,6,Gimnazjum,10.142857142857142,10.142857142857142,10.142857142857142
4,8,6,Przedszkole,7.75,8.0,7.875
4,8,6,Szkoła podstawowa,4.0,9.0,6.516859540337353
4,8,7,Liceum ogólnokształcące,10.428571428571429,12.285714285714286,11.357142857142858
4,8,7,Przedszkole,6.25,15.0,9.166666666666666
4,8,7,Szkoła podstawowa,3.2666666666666666,9.782608695652174,5.78725845410628
4,8,7,Technikum,8.071428571428571,8.071428571428571,8.071428571428571
4,8,8,Przedszkole,10.5,10.5,10.5
4,8,8,Szkoła podstawowa,7.3125,9.326086956521738,8.31929347826087
4,8,9,Przedszkole,8.4,9.555555555555555,8.977777777777778
4,8,9,Szkoła podstawowa,6.181818181818182,7.948275862068965,6.837015474946509
4,9,1,Przedszkole,14.142857142857142,14.142857142857142,14.142857142857142
4,9,1,Szkoła podstawowa,6.684210526315789,11.25,9.083333333333334
4,9,2,Szkoła podstawowa,5.75,10.631578947368421,8.35796221322537
4,9,3,Gimnazjum,8.5,8.5,8.5
4,9,3,Liceum ogólnokształcące,4.5,17.4,12.19375
4,9,3,Przedszkole,6.8,18.0,10.665476190476191
4,9,3,Szkoła podstawowa,5.5,13.341463414634147,9.209100963064378
4,9,3,Technikum,8.392156862745098,12.291666666666666,10.341911764705882
4,9,4,Gimnazjum,8.166666666666666,8.166666666666666,8.166666666666666
4,9,4,Liceum ogólnokształcące,2.0,19.333333333333332,9.925925925925926
4,9,4,Przedszkole,12.1,13.88888888888889,12.994444444444444
4,9,4,Szkoła podstawowa,2.3529411764705883,10.674418604651162,5.7736210967455115
4,9,4,Technikum,7.035714285714286,7.035714285714286,7.035714285714286
4,10,1,Gimnazjum,1.0,6.0,3.0
4,10,1,Liceum ogólnokształcące,6.4,6.4,6.4
4,10,1,Przedszkole,3.8333333333333335,11.23076923076923,7.532051282051282
4,10,1,Szkoła podstawowa,0.4,10.818181818181818,6.167761752585989
4,10,1,Technikum,7.25,8.125,7.6875
4,10,2,Przedszkole,6.818181818181818,9.833333333333334,8.325757575757576
4,10,2,Szkoła podstawowa,2.75,10.695121951219512,6.783294618660473
4,10,2,Technikum,1.7037037037037037,1.7037037037037037,1.7037037037037037
4,10,3,Gimnazjum,3.5,3.5,3.5
4,10,3,Liceum ogólnokształcące,9.65,20.333333333333332,16.16111111111111
4,10,3,Przedszkole,6.454545454545454,17.25,11.44329836829837
4,10,3,Szkoła podstawowa,3.375,11.04054054054054,8.198792454108244
4,10,3,Technikum,7.461538461538462,10.019607843137255,8.563890873488397
4,10,4,Gimnazjum,4.0,10.142857142857142,7.071428571428571
4,10,4,Przedszkole,9.75,9.75,9.75
4,10,4,Szkoła podstawowa,6.1,8.321428571428571,7.210714285714285
4,10,4,Technikum,9.153846153846153,9.153846153846153,9.153846153846153
4,10,5,Gimnazjum,0.2222222222222222,2.3333333333333335,1.277777777777778
4,10,5,Liceum ogólnokształcące,5.555555555555555,14.333333333333334,9.944444444444445
4,10,5,Przedszkole,4.714285714285714,14.0,9.987103174603176
4,10,5,Szkoła podstawowa,0.2222222222222222,10.53191489361702,6.838321466745885
4,10,5,Technikum,3.125,7.333333333333333,5.229166666666666
4,11,1,Gimnazjum,4.75,4.75,4.75
4,11,1,Liceum ogólnokształcące,4.655172413793103,7.25,5.912835249042145
4,11,1,Przedszkole,11.857142857142858,11.857142857142858,11.857142857142858
4,11,1,Szkoła podstawowa,11.321428571428571,11.321428571428571,11.321428571428571
